timestamp,text,username,likes,retweets,sentiment,is_meme,meme_relevance_score
2025-01-26T16:52:04.000Z,"Just in  : Current Memecoin Meta is ""Random""
-----------------------------
want your token to get featured?
check pinned message!
-----------------------------

$INDEX | $Ansem | $SORALANA | $Ran
$PWOG | $Ponzicoin | $tribe | $30MILLI
$Donate | $OMEGA | $HISSCOIN | $bibi",Meme Coin RatingIndex,0,0,-0.3125,True,-0.625
2025-01-26T16:24:12.000Z,"𝗔𝗱𝗱𝗿𝗲𝘀𝘀: DD6P5QCygCjNffdYEuuGrMykrqC8Meb1hYUuXC3Bef9h

𝗡𝗮𝗺𝗲: 30MILLSTREAM  $30MILLI
𝗧𝗶𝗺𝗲 𝘁𝗼 𝗕𝗼𝗻𝗱: 0 Hours - 17 Minutes
𝗙𝘂𝗹𝗹 𝗥𝗲𝗽𝗼𝗿𝘁 - https://t.me/c/1975268649/217344…

𝗗𝗲𝘀𝗰𝗿𝗶𝗽𝘁𝗶𝗼𝗻

𝗔𝗜 𝗔𝗻𝗮𝗹𝘆𝘀𝗶𝘀
Memeability: 2.0/10
Token Meta: Retro",Dither Bonded Pump,0,0,0.0,True,0.0
2025-01-26T16:18:28.000Z,"30MILLSTREAM | $30MILLI | #30MILLI 
Pump progress: ▓▓▓▓▓▓▓▓▓ 93% | 
 Open:  10m
CA: DD6P5QCygCjNffdYEuuGrMykrqC8Meb1hYUuXC3Bef9h
 Volume:   21,535.68$
 MKT CAP:    71,104.01$
 Txns Buy:  125 |  Txns Sell: 34
Top 10 holders hold:  29.9438%
Total holders:  90
‍ Dev hold:",Solana Memecoins Signal | Snipe.guru,0,0,0.16666666666666666,False,0.16666666666666666
2025-01-26T16:00:16.000Z,"𝗔𝗱𝗱𝗿𝗲𝘀𝘀: HyG4PyWfJtTPbkTWRfdLQW8XvtQ72sqbPgoV5ogdpump

𝗡𝗮𝗺𝗲: 30MILLSTREAM $30MILLI
𝗧𝗶𝗺𝗲 𝘁𝗼 𝗕𝗼𝗻𝗱: 1 Hours - 7 Minutes
𝗙𝘂𝗹𝗹 𝗥𝗲𝗽𝗼𝗿𝘁 - https://t.me/c/1975268649/217327…

𝗗𝗲𝘀𝗰𝗿𝗶𝗽𝘁𝗶𝗼𝗻
30Milli Stream Your Favorite Degen is Back",Dither Bonded Pump,0,0,0.25,False,0.25
2025-01-26T15:22:29.000Z,"30MILLSTREAM | $30MILLI | #30MILLI 
Pump progress: ▓▓▓▓▓▓▓▓ 82% | 
 Open:  28m
CA: HyG4PyWfJtTPbkTWRfdLQW8XvtQ72sqbPgoV5ogdpump
 Volume:   84,989.99$
 MKT CAP:    44,795.71$
 Txns Buy:  459 |  Txns Sell: 269
Top 10 holders hold:  23.3165%
Total holders:  221
‍ Dev hold:",Solana Memecoins Signal | Snipe.guru,0,0,0.16666666666666666,False,0.16666666666666666
2025-01-22T21:18:55.000Z,30milli way,_SannyOnChain,0,0,0.0,False,0.0
2025-01-22T17:23:45.000Z,"30milli at the end of the year
amen?",folzyana,0,0,0.0,False,0.0
2025-01-22T13:15:27.000Z,Lewis to the world bamih  you don't need to they reply all this negative words,Abiola 30milli,0,0,-0.3,False,-0.3
2025-01-21T15:11:33.000Z,Boss drop champagne games o o  make we recover ,Abiola 30milli,0,0,0.0,False,0.0
2025-01-21T09:41:13.000Z,Broooooo he better be a street runner on that flank for 30milli,Kruger Jerseys And Playstation Plug,0,0,0.5,False,0.5
2025-01-20T16:52:06.000Z,No use ur bad mouth spoil game o o abeg ,Abiola 30milli,0,0,-0.5499999999999999,False,-0.5499999999999999
2025-01-20T11:11:30.000Z,"That's too much
Shouldn't be worth more than £25-30milli","𝕏Official_emazy ꧁IP꧂ 𝕏 Kaisar KGeN (Ø,G)",0,0,0.3333333333333333,False,0.3333333333333333
2025-01-20T01:32:29.000Z,I swear she can be true cause this is really happening to me right now......I swear to almighty god ,Abiola 30milli,0,0,0.2785714285714286,False,0.2785714285714286
2025-01-19T19:15:40.000Z,Trump just transferred 30milli into eth . You are all allowed to trickle that into  $STONKS Base . Long hold,DoodleChadCrypto,0,0,-0.42500000000000004,False,-0.42500000000000004
2025-01-18T16:05:45.000Z,So una village gather won share burna 30Milli? Una wicked o,Hip-Hop Sketches,0,0,0.0,False,0.0
2025-01-16T00:38:31.000Z,"30milli will do this, I'm a professional by the way.",AYOKUNLE (sugar),0,0,0.1,False,0.1
2025-01-15T07:21:32.000Z,Brazil cut my 30milli sporty no gree show cashout,Black Einstein,0,0,0.0,False,0.0
2025-01-14T22:09:02.000Z,"My edit F944010B 
@BETFUSE1
  @Abasiono_Ek
  @Timmyofdelta
  @iammrblossom",Abiola 30milli,0,0,0.0,False,0.0
2025-01-14T16:58:23.000Z,Thank you boss  at all at all nah e bad I saw the token ,Abiola 30milli,0,0,-0.6999999999999998,False,-0.6999999999999998
2025-01-14T16:50:24.000Z,"Have follow you boss 

This my sporty ID 8072444568",Abiola 30milli,0,0,0.0,False,0.0
2025-01-14T14:55:37.000Z,Oya boss  them don credit you ....mak I send aza for staking power,Abiola 30milli,0,0,0.0,False,0.0
2025-01-14T13:59:00.000Z,I believe you boss  pick 2 person and do it 5k each.....I will be glad if I'm among the 2 person make I get staking power today ,Abiola 30milli,0,0,0.5,False,0.5
2025-01-13T04:48:09.000Z,I swear boss we will get there soon inshallah  thanks so much I won from your game again ,Abiola 30milli,0,0,0.0,False,0.0
2025-01-11T22:25:35.000Z,Give me staking power boss ...or win us 20-odds 3times ,Abiola 30milli,0,0,0.8,False,0.8
2025-01-11T21:02:14.000Z,Thank you so much boss.....I chop  from ur game today ,Abiola 30milli,0,0,-0.1,False,-0.1
2025-01-11T15:56:49.000Z,Partial cashout 30milli,Tega,0,0,-0.1,False,-0.1
2025-01-10T22:21:26.000Z,Same to you bro....them force you play?? Werey ,Abiola 30milli,0,0,0.0,False,0.0
2025-01-10T18:39:32.000Z,He no get engagement reach wizkid  despite having almost 30milli followers ,seunfunmi,0,0,0.0,False,0.0
2025-01-09T21:15:12.000Z,Below 30milli is a gift from the Gods! Stack up fam $MICRO,Julian NFTs,0,0,0.0,False,0.0
2025-01-09T18:34:32.000Z,We should do ...30milli for kese...we will be streaming big-time....,Corneliusdue Awuondo,0,0,0.0,False,0.0
2025-01-14T14:55:37.000Z,Oya boss  them don credit you ....mak I send aza for staking power,Abiola 30milli,0,0,0.0,False,0.0
2025-01-14T13:59:00.000Z,I believe you boss  pick 2 person and do it 5k each.....I will be glad if I'm among the 2 person make I get staking power today ,Abiola 30milli,0,0,0.5,False,0.5
2025-01-13T04:48:09.000Z,I swear boss we will get there soon inshallah  thanks so much I won from your game again ,Abiola 30milli,0,0,0.0,False,0.0
2025-01-11T22:25:35.000Z,Give me staking power boss ...or win us 20-odds 3times ,Abiola 30milli,0,0,0.8,False,0.8
2025-01-11T21:02:14.000Z,Thank you so much boss.....I chop  from ur game today ,Abiola 30milli,0,0,-0.1,False,-0.1
2025-01-11T15:56:49.000Z,Partial cashout 30milli,Tega,0,0,-0.1,False,-0.1
2025-01-10T22:21:26.000Z,Same to you bro....them force you play?? Werey ,Abiola 30milli,0,0,0.0,False,0.0
2025-01-10T18:39:32.000Z,He no get engagement reach wizkid  despite having almost 30milli followers ,seunfunmi,0,0,0.0,False,0.0
2025-01-09T21:15:12.000Z,Below 30milli is a gift from the Gods! Stack up fam $MICRO,Julian NFTs,0,0,0.0,False,0.0
2025-01-09T18:34:32.000Z,We should do ...30milli for kese...we will be streaming big-time....,Corneliusdue Awuondo,0,0,0.0,False,0.0
2025-01-07T14:35:00.000Z,Boss you dey ask again 30milli abeg,bamidelesamuel,0,0,0.0,False,0.0
2025-01-07T12:46:59.000Z,30milli,oluwa'dharey,0,0,0.0,False,0.0
2025-01-07T10:55:34.000Z,All these GengZ just dey shout 30milli well I won't blame them because their answers depend on how old they were in 2009 so we should not blame them.,Okoro,0,0,0.1,False,0.1
2025-01-07T00:43:42.000Z,You carry 30milli on illegal lands con here con dey complain who give you the land in the first place,MR MARLEY the vogue.,0,0,-0.125,False,-0.125
2025-01-06T22:55:27.000Z,Omo this night game don boom  I swear.....make my words,Abiola 30milli,0,0,-0.4,False,-0.4
2025-01-06T22:46:01.000Z,30milli,jahye,0,0,0.0,False,0.0
2025-01-06T20:51:31.000Z,"Only today chairman don earn like 30milli 
This year go too sweet walahi ",Oluwasurprise,0,0,0.175,False,0.175
2025-01-05T20:27:11.000Z,"How I wish a lot of people out there can see what's happening and what's coming. There's still grace for those that want to hop in. Once we leave 15milli MCap, we are not stopping until we get to 30milli",_SannyOnChain,0,0,0.0,False,0.0
2025-01-05T14:53:31.000Z,Man-U win 2-1... this is the frame here ...I will come back here for my phone ,Abiola 30milli,0,0,0.4,False,0.4
2025-01-05T14:14:08.000Z,Man-U win 2-1 ......this is the frame ,Abiola 30milli,0,0,0.8,False,0.8
2025-01-05T10:43:28.000Z,"@stickermule
 frame this please ",Abiola 30milli,0,0,0.0,False,0.0
2025-01-05T10:40:45.000Z,Man U win Liverpool by 2-1,Abiola 30milli,0,0,0.8,False,0.8
2025-01-04T20:39:54.000Z,$30milli,SODIQ BigLams(interiors and Autos ),0,0,0.0,False,0.0
