timestamp,text,username,likes,retweets,sentiment,is_meme,meme_relevance_score
2025-01-28T01:21:06.000Z,reminders that you are loved and thought of boo,mk.,0,0,0.7,False,0.7
2025-01-28T00:19:17.000Z,That’s Lowlights ,Monsieur,0,0,0.0,False,0.0
2025-01-27T22:47:06.000Z,If you added it from ya cf story it will only show to them,007 CMB,0,0,0.0,False,0.0
2025-01-27T20:32:26.000Z,Normally all apc slaves their brain capacity na 1kB,Ghost Man,0,0,0.15,False,0.15
2025-01-27T08:59:12.000Z,mtn pls check my browsing network its been poor lately i can not even downoload 1KB of files it keeps loading affected line is 08166539559,Temmykul,0,0,-0.35,False,-0.35
2025-01-27T08:58:39.000Z,mtn pls check my browsing network its been poor lately i can not even downoload 1KB of files it keeps loading affected line is 08166539559,Temmykul,0,0,-0.35,False,-0.35
2025-01-27T07:14:55.000Z,"Precisely so, some organ to hold say 1kb of data short term without error seems like cheap in comparison.",François Fleuret,0,0,0.26666666666666666,False,0.26666666666666666
2025-01-27T01:16:25.000Z,"Infrastructure challenges are massive. Storing 1kb on Ethereum costs several dollars vs cents on traditional servers. 

ETH's 15-30 TPS doesn't help",William W,0,0,0.0,False,0.0
2025-01-26T22:01:27.000Z,"Not all men, but for some men that ask for sex in return for favors, that's there level of thinking which is not up to 1kb",Naomi,0,0,0.0,False,0.0
2025-01-26T18:35:20.000Z,Feds,1KB,0,0,0.0,False,0.0
2025-01-26T18:30:45.000Z,Just in: Costco hot dogs sold out.,1KB,0,0,0.25,False,0.25
2025-01-26T18:29:13.000Z,"You need a history lesson, we absolutely did. After we toppled the democratic government of Ukraine and installed Zelensky.",1KB,0,0,0.2,False,0.2
2025-01-26T18:29:08.000Z,Benchmarked this on mpb 2021 inserting 1KB blobs. Each insert is a separate transaction.,Victor Skvortsov,0,0,0.0,False,0.0
2025-01-26T18:28:17.000Z,"We dont need ukraine in nato, tell me for what purpose this serves to protect America?",1KB,0,0,0.0,False,0.0
2025-01-26T18:19:20.000Z,Network is up WE see you.....  1KB >I<ZEROGAP,""" JoJo """,0,0,0.0,False,0.0
2025-01-26T16:44:57.000Z,"MWEB is a nice in-between, and the benefit is scalability. For example, if 1 transaction on MWEB is 1KB, over time it will go down and take up less block space with every new block added. It compromises input-output linkability, but that has already been solved with CoinSwaps",Indigo,0,0,0.10353535353535354,False,0.10353535353535354
2025-01-25T21:00:47.000Z,"playable characters vs NPCs is a fun metaphor but it doesn’t work. hopefully we’re all NPCs and not puppets.

better questions to ask:
- is your brain a 1kb state machine?
- can you exit the scene you spawned at?
- do you have persistent state?",𝒥,0,0,0.4,False,0.4
2025-01-25T19:30:50.000Z,"Sure you will, we will paradrop them.",1KB,0,0,0.5,False,0.5
2025-01-27T20:32:26.000Z,Normally all apc slaves their brain capacity na 1kB,Ghost Man,0,0,0.15,False,0.15
2025-01-27T08:59:12.000Z,mtn pls check my browsing network its been poor lately i can not even downoload 1KB of files it keeps loading affected line is 08166539559,Temmykul,0,0,-0.35,False,-0.35
2025-01-27T08:58:39.000Z,mtn pls check my browsing network its been poor lately i can not even downoload 1KB of files it keeps loading affected line is 08166539559,Temmykul,0,0,-0.35,False,-0.35
2025-01-27T07:14:55.000Z,"Precisely so, some organ to hold say 1kb of data short term without error seems like cheap in comparison.",François Fleuret,0,0,0.26666666666666666,False,0.26666666666666666
2025-01-27T01:16:25.000Z,"Infrastructure challenges are massive. Storing 1kb on Ethereum costs several dollars vs cents on traditional servers. 

ETH's 15-30 TPS doesn't help",William W,0,0,0.0,False,0.0
2025-01-26T22:01:27.000Z,"Not all men, but for some men that ask for sex in return for favors, that's there level of thinking which is not up to 1kb",Naomi,0,0,0.0,False,0.0
2025-01-26T18:35:20.000Z,Feds,1KB,0,0,0.0,False,0.0
2025-01-26T18:30:45.000Z,Just in: Costco hot dogs sold out.,1KB,0,0,0.25,False,0.25
2025-01-26T18:29:13.000Z,"You need a history lesson, we absolutely did. After we toppled the democratic government of Ukraine and installed Zelensky.",1KB,0,0,0.2,False,0.2
2025-01-26T18:29:08.000Z,Benchmarked this on mpb 2021 inserting 1KB blobs. Each insert is a separate transaction.,Victor Skvortsov,0,0,0.0,False,0.0
2025-01-26T18:28:17.000Z,"We dont need ukraine in nato, tell me for what purpose this serves to protect America?",1KB,0,0,0.0,False,0.0
2025-01-26T18:19:20.000Z,Network is up WE see you.....  1KB >I<ZEROGAP,""" JoJo """,0,0,0.0,False,0.0
2025-01-26T16:44:57.000Z,"MWEB is a nice in-between, and the benefit is scalability. For example, if 1 transaction on MWEB is 1KB, over time it will go down and take up less block space with every new block added. It compromises input-output linkability, but that has already been solved with CoinSwaps",Indigo,0,0,0.10353535353535354,False,0.10353535353535354
2025-01-25T21:00:47.000Z,"playable characters vs NPCs is a fun metaphor but it doesn’t work. hopefully we’re all NPCs and not puppets.

better questions to ask:
- is your brain a 1kb state machine?
- can you exit the scene you spawned at?
- do you have persistent state?",𝒥,0,0,0.4,False,0.4
2025-01-25T19:30:50.000Z,"Sure you will, we will paradrop them.",1KB,0,0,0.5,False,0.5
2025-01-25T19:30:03.000Z,US tax dollars. I know fbi when i see it. They had to get one more in before Kash finds out.,1KB,0,0,0.5,False,0.5
2025-01-25T19:27:05.000Z,"Russia wants him, send him one way.",1KB,0,0,0.2,False,0.2
